x,y,z,md,inc,azi,tvd,uwi
647862.089,5788062.843,-2522.555831,3911.2,90.49004222,138.8866125,3543.485831,100042803706W502
647796.939,5788133.443,-2523.354551,3815.1,88.06,139.92,3544.284551,100042803706W502
647764.0833,5788168.795,-2519.14094,3766.6,80,137.1,3540.07094,100042803706W502
647727.8148,5788205.233,-2505.869238,3713.463333,72.71460532,137.1297929,3526.799238,100042803706W502
647693.2389,5788237.755,-2488.596757,3662.91,66.05,134.67,3509.526757,100042803706W502
647663.8686,5788265.21,-2466.234857,3616.836667,56.22998489,134.7373074,3487.164857,100042803706W502
647630.647,5788296.66,-2431.598793,3559.425,50.10496522,136.0791924,3452.528793,100042803706W502
647599.9309,5788327.666,-2393.77604,3501.656667,47.85478936,140.5568416,3414.70604,100042803706W502
647580.365,5788353.479,-2361.707399,3456.04,42.34,148.59,3382.637399,100042803706W502
647565.7454,5788379.609,-2327.080145,3410.24,40.9,156.92,3348.010145,100042803706W502
647554.2323,5788408.036,-2292.600723,3364.07,41.99,164.43,3313.530723,100042803706W502
647546.4643,5788437.946,-2255.978744,3316.13,37.74,168.96,3276.908744,100042803706W502
647542.2296,5788462.586,-2221.095021,3273.175,33.68076466,180.1366167,3242.025021,100042803706W502
647544.6057,5788486.2,-2185.379024,3230.25,33.26,194.48,3206.309024,100042803706W502
647550.7081,5788508.897,-2143.487914,3182.17,25.67,194.88,3164.417914,100042803706W502
647556.1838,5788526.096,-2098.97171,3134.09,18.73,206.35,3119.90171,100042803706W502
647561.7552,5788537.035,-2052.621185,3086.1,11.6,210.59,3073.551185,100042803706W502
647566.3296,5788541.582,-2002.610095,3035.63,4.78,238.93,3023.540095,100042803706W502
647573.9598,5788546.278,-1904.017831,2936.63,5.96,238.88,2924.947831,100042803706W502
647584.7828,5788553.208,-1784.842262,2816.76,5.508799036,239.9265144,2805.772262,100042803706W502
647594.2373,5788559.052,-1656.786728,2688.21,4.01,238.54,2677.716728,100042803706W502
647601.9349,5788563.362,-1561.851161,2592.856667,6.482874846,237.6981228,2582.781161,100042803706W502
647613.1432,5788572.126,-1443.321992,2473.47,5.794910236,235.4186242,2464.251992,100042803706W502
647626.0136,5788579.135,-1314.529768,2343.84,6.13,245.42,2335.459768,100042803706W502
647636.2713,5788583.589,-1208.882748,2237.596667,5.965232116,248.1651931,2229.812748,100042803706W502
647645.7459,5788589.622,-1104.005539,2132.11,6.971543045,238.0600669,2124.935539,100042803706W502
647654.3591,5788594.957,-1008.440731,2035.996667,5.574701228,241.3559176,2029.370731,100042803706W502
647663.8969,5788601.507,-903.229664,1930.146667,6.263267457,234.7495502,1924.159664,100042803706W502
647674.0548,5788608.679,-769.3616834,1795.7,5.19,240.88,1790.291683,100042803706W502
647685.8535,5788616.569,-626.12645,1651.76,5.28,233.87,1647.05645,100042803706W502
647697.5033,5788624.995,-482.7570146,1507.67,5.27,233.32,1503.687015,100042803706W502
647708.2153,5788631.862,-348.8193175,1373.126667,4.841496543,245.1184051,1369.749318,100042803706W502
647719.216,5788637.479,-210.0239314,1233.78,5.619115167,246.65,1230.953931,100042803706W502
647730.8665,5788643.649,-81.13981789,1104.22,5.6,234.83,1102.069818,100042803706W502
647743.3657,5788651.219,62.21434417,960.12,6.12,245.91,958.7156558,100042803706W502
647756.0793,5788659.212,190.9484053,830.51,6.644987873,239.3969513,829.9815947,100042803706W502
647763.5529,5788665.168,291.3032759,729.69,4.44,228,729.6267241,100042803706W502
647764.7134,5788666.909,388.9528278,632,0.48,187.26,631.9771722,100042803706W502
647764.7565,5788667.608,523.1001574,497.85,0.94,215.14,497.8298426,100042803706W502
647766.3249,5788667.717,660.7190639,360.22,0.53,289.69,360.2109361,100042803706W502
647767.5908,5788667.319,798.6125003,222.32,0.3,298.64,222.3174997,100042803706W502
647768.3095,5788667.044,937.5203142,83.41,0.25,281.86,83.40968575,100042803706W502
650595.4086,5791766.715,-2463.002966,5835,90,346.92,3476.002966,100100903806W503
650617.5844,5791697.238,-2462.92365,5761.9,89.88,334.48,3475.92365,100100903806W503
650656.5768,5791639.945,-2462.695335,5692.5,89.77134459,328.0320188,3475.695335,100100903806W503
650696.4076,5791562.636,-2462.657113,5605.46,90.38487356,338.2156917,3475.657113,100100903806W503
650724.0788,5791484.724,-2463.340502,5522.75,90.51770612,343.8850533,3476.340502,100100903806W503
650744.7296,5791407.94,-2463.62191,5443.2,88.92,344.08,3476.62191,100100903806W503
650772.1136,5791325.728,-2463.204977,5356.5,89.63,339.45,3476.204977,100100903806W503
650821.0035,5791205.076,-2463.075394,5226.3,89.86499809,339.4249994,3476.075394,100100903806W503
650860.8218,5791100.924,-2462.713344,5114.766667,89.89666065,342.0333301,3475.713344,100100903806W503
650898.2979,5791022.035,-2463.165358,5027.266667,90.20334067,333.7099976,3476.165358,100100903806W503
650929.6743,5790951.021,-2463.598703,4949.5,90.31,343.36,3476.598703,100100903806W503
650944.1292,5790887.118,-2462.788542,4883.825,89.0471066,355.5899727,3475.788542,100100903806W503
650952.3524,5790807.457,-2461.841932,4803.7,89.51,353.78,3474.841932,100100903806W503
650970.1193,5790721.774,-2461.041686,4716.1,90.31,345.32,3474.041686,100100903806W503
650995.75,5790646.148,-2463.438333,4636.15,91.05800218,339.233979,3476.438333,100100903806W503
651026.921,5790577.458,-2463.658818,4560.7,89.88,338.23,3476.658818,100100903806W503
651061.9333,5790487.07,-2463.468653,4463.7,89.85332954,341.0799912,3476.468653,100100903806W503
651100.8299,5790387.74,-2463.07484,4357,89.88,341.94,3476.07484,100100903806W503
651132.0173,5790290.911,-2462.88699,4255.25,89.56999697,343.5749921,3475.88699,100100903806W503
651163.9417,5790186.453,-2462.145364,4146,90.0300062,344.6649997,3475.145364,100100903806W503
651199.6773,5790093.465,-2461.894976,4046.333333,89.62332548,339.159992,3474.894976,100100903806W503
651230.8049,5790001.741,-2462.017432,3949.4,90.74,344.82,3475.017432,100100903806W503
651265.4259,5789911.05,-2462.334841,3852.266667,89.90666076,338.036674,3475.334841,100100903806W503
651303.8831,5789832.742,-2457.964297,3764.766667,81.5828314,332.731651,3470.964297,100100903806W503
651340.5233,5789774.069,-2444.505076,3694.2,76.13610126,324.0862111,3457.505076,100100903806W503
651387.1404,5789724.057,-2424.179871,3622.76,69.37975116,313.984587,3437.179871,100100903806W503
651431.0708,5789693.034,-2398.340309,3562.9,60.60990275,299.6052615,3411.340309,100100903806W503
651488.6291,5789673.12,-2358.771691,3490,55.92144375,280.7783046,3371.771691,100100903806W503
651548.5687,5789672.595,-2317.941979,3417.3,54.69719979,264.111285,3330.941979,100100903806W503
651608.7856,5789687.804,-2267.544387,3337.2,47.56,254.65,3280.544387,100100903806W503
651670.9881,5789709.428,-2199.755771,3242.625,40.03089283,251.6846326,3212.755771,100100903806W503
651707.6634,5789722.033,-2143.991048,3174.6,29.14581155,252.6626662,3156.991048,100100903806W503
651747.5675,5789737.688,-2054.043729,3074.933333,23.30646465,251.0592204,3067.043729,100100903806W503
651776.2946,5789745.33,-1971.953461,2987.566667,17.39362807,259.8174459,2984.953461,100100903806W503
651793.8336,5789744.526,-1896.44527,2909.866667,8.564268849,290.2959177,2909.44527,100100903806W503
651798.4481,5789743.266,-1846.261312,2859.4,0.82,276,2859.261312,100100903806W503
651800.7662,5789743.199,-1703.580294,2716.7,0.93,270.37,2716.580294,100100903806W503
651802.6014,5789743.267,-1557.594803,2570.7,0.09,284.95,2570.594803,100100903806W503
651803.2221,5789743.87,-1440.398584,2453.5,0.78,225.59,2453.398584,100100903806W503
651803.077,5789744.726,-1294.70319,2307.8,0.35,88.51,2307.70319,100100903806W503
651802.4497,5789744.225,-1148.807996,2161.9,0.34,296.47,2161.807996,100100903806W503
651802.7041,5789745.341,-1003.21675,2016.3,0.8,112.26,2016.21675,100100903806W503
651801.0344,5789746.359,-857.4339572,1870.5,1.11,69.09,1870.433957,100100903806W503
651798.7252,5789745.338,-711.6564664,1724.7,0.9,56.87,1724.656466,100100903806W503
651798.7356,5789745.224,-580.4604528,1593.5,0.327747949,228.4940904,1593.460453,100100903806W503
651799.1196,5789745.487,-434.8119358,1447.85,0.224682474,309.0012564,1447.811936,100100903806W503
651799.0004,5789745.612,-289.1627335,1302.2,0.14153704,198.4479499,1302.162733,100100903806W503
651798.4833,5789745.627,-143.4644443,1156.5,0.461816516,66.53198961,1156.464444,100100903806W503
651797.9615,5789745.71,2.33375211,1010.7,0.310639355,147.3192244,1010.666248,100100903806W503
651797.2635,5789746.303,148.1795598,864.85,0.388785493,324.3496973,864.8204402,100100903806W503
651798.5115,5789744.697,293.8149129,719.2,0.80808849,340.9361463,719.1850871,100100903806W503
651799.1635,5789743.531,411.506913,601.5,0.464747074,330.4503295,601.493087,100100903806W503
651799.9543,5789743.46,557.2391089,455.765,0.333062305,270.5412067,455.7608911,100100903806W503
651800.4229,5789743.46,701.8029304,311.2,0.250699764,228.2314037,311.1970696,100100903806W503
651800.5856,5789743.871,846.0519646,166.95,0.264515721,182.1233466,166.9480354,100100903806W503
651800.5805,5789744.49,986.4500136,26.55,0.12,252.46,26.54998644,100100903806W503
646256.314,5794800.431,-2494.84507,6355,90,317,3506.44507,100121903806W500
646326.1292,5794725.213,-2494.901452,6252.34,90.34,321.5,3506.501452,100121903806W500
646391.5197,5794653.916,-2494.887341,6155.56,89.89665713,317.0733375,3506.487341,100121903806W500
646467.4293,5794579.568,-2493.280308,6049.27,88.24,317.45,3504.880308,100121903806W500
646533.7967,5794509.651,-2492.949985,5952.846667,89.15994997,318.3033221,3504.549985,100121903806W500
646607.1057,5794432.786,-2492.03135,5846.6,88.98,317.5,3503.63135,100121903806W500
646688.5464,5794350.707,-2490.92762,5730.95,89.72,316.6,3502.52762,100121903806W500
646755.6051,5794281.161,-2490.355334,5634.31,89.73332356,319.5299931,3501.955334,100121903806W500
646822.6186,5794212.133,-2490.398157,5538.066667,89.84332038,314.9966719,3501.998157,100121903806W500
646914.0394,5794125.662,-2489.986649,5412.21,89.78,315.01,3501.586649,100121903806W500
647012.9719,5794032.591,-2489.36912,5276.356667,89.7099798,316.1600061,3500.96912,100121903806W500
647074.1639,5793971.255,-2489.035858,5189.686667,89.6532785,317.3233611,3500.635858,100121903806W500
647153.8524,5793893.666,-2488.429728,5078.445,89.79999931,316.1900021,3500.029728,100121903806W500
647241.072,5793809.976,-2488.454662,4957.543333,89.89999569,315.0300002,3500.054662,100121903806W500
647316.2268,5793735.262,-2488.091389,4851.546667,89.91999808,316.9066659,3499.691389,100121903806W500
647382.0049,5793664.857,-2488.260329,4755.14,89.98999902,320.13,3499.860329,100121903806W500
647445.9571,5793592.075,-2487.884021,4658.23,89.38,319.01,3499.484021,100121903806W500
647506.0156,5793528.631,-2488.659994,4570.83,89.11,315.37,3500.259994,100121903806W500
647566.0967,5793466.26,-2490.089409,4484.18,91.51,317.32,3501.689409,100121903806W500
647634.2304,5793398.457,-2489.780587,4388.026667,89.46989163,317.523336,3501.380587,100121903806W500
647719.7415,5793320.517,-2488.660056,4272.27,89.97999721,313.6999994,3500.260056,100121903806W500
647791.2589,5793255.419,-2488.703668,4175.543333,90.47000226,314.0166794,3500.303668,100121903806W500
647860.6863,5793188.786,-2488.768363,4079.27,91.29,319.32,3500.368363,100121903806W500
647921.2545,5793126.847,-2487.622809,3992.59,86.48,315.71,3499.222809,100121903806W500
647973.4481,5793076.776,-2485.351015,3920.17,90.43,319.38,3496.951015,100121903806W500
648011.2703,5793032.634,-2485.130875,3862.02,91.6,322.86,3496.730875,100121903806W500
648043.0526,5792996.582,-2482.930803,3813.84,83.76266235,320.892837,3494.530803,100121903806W500
648072.5625,5792959.252,-2475.755794,3765.673333,77.58331574,324.8695307,3487.355794,100121903806W500
648102.0648,5792916.845,-2463.841946,3712.626667,77.79187487,330.1416586,3475.441946,100121903806W500
648124.8282,5792876.234,-2451.810516,3664.513333,72.94637881,334.3119126,3463.410516,100121903806W500
648145.3946,5792831.506,-2432.416611,3611.54,65.35412014,338.4468722,3444.016611,100121903806W500
648160.8634,5792786.778,-2408.903988,3558.64,61.59,345.73,3420.503988,100121903806W500
648169.3308,5792746.658,-2383.701389,3510.456667,57.14452209,354.5071726,3395.301389,100121903806W500
648171.9957,5792707.029,-2356.433621,3462.25,53.04302977,359.7472013,3368.033621,100121903806W500
648172.1992,5792666.36,-2322.323993,3409.136667,47.28979157,3.917844219,3333.923993,100121903806W500
648168.2981,5792632.693,-2287.658916,3360.603333,41.71206458,13.61461558,3299.258916,100121903806W500
648158.4283,5792601.624,-2251.359985,3311.77,43.95,24.76,3262.959985,100121903806W500
648141.3838,5792569.559,-2212.644499,3258.646667,41.59684196,34.83473123,3224.244499,100121903806W500
648122.6812,5792545.006,-2175.804192,3210.56,37.31,41.45,3187.404192,100121903806W500
648099.7947,5792517.8,-2123.775974,3147.52,31.7429231,40.07239019,3135.375974,100121903806W500
648086.5617,5792498.678,-2081.344313,3099.096667,25.07005372,32.38534789,3092.944313,100121903806W500
648077.8912,5792483.87,-2036.034678,3050.6,16.57,34.32,3047.634678,100121903806W500
648071.868,5792474.998,-1989.300268,3002.62,9.264900548,36.38357201,3000.900268,100121903806W500
648069.52,5792471.389,-1941.287388,2954.376667,2.064137067,60.40719564,2952.887388,100121903806W500
648066.9503,5792472.363,-1884.903017,2897.913333,3.757847033,121.9241982,2896.503017,100121903806W500
648062.14,5792471.389,-1807.058945,2819.875,3.862388675,29.90093124,2818.658945,100121903806W500
648064.1809,5792469.028,-1727.62009,2740.31,3.4,230.91,2739.22009,100121903806W500
648064.8295,5792472.385,-1631.088663,2643.683333,0.770326141,0.401544414,2642.688663,100121903806W500
648068.5465,5792469.751,-1534.58414,2547.043333,2.843503425,260.4874763,2546.18414,100121903806W500
648070.5357,5792475,-1438.017661,2450.29,3.09,184.77,2449.617661,100121903806W500
648070.7871,5792476.134,-1336.681621,2348.92,0.964537017,325.0875936,2348.281621,100121903806W500
648070.1885,5792476.314,-1226.021634,2238.25,1.547018209,108.1413786,2237.621634,100121903806W500
648068.0906,5792476.933,-1119.471031,2131.66,1.16,222.83,2131.071031,100121903806W500
648067.5006,5792477.723,-1003.764392,2015.94,1.02,140.39,2015.364392,100121903806W500
648063.6989,5792478.592,-859.2909876,1871.41,1.69,114.2,1870.890988,100121903806W500
648060.7732,5792477.881,-743.8115297,1755.88,1.83,19.83,1755.41153,100121903806W500
648060.8202,5792475.322,-628.3667155,1640.4,0.73,1.71,1639.966715,100121903806W500
648063.0776,5792471.961,-482.5867626,1494.56,2.08,331.33,1494.186763,100121903806W500
648065.0382,5792467.504,-366.3433566,1378.21,1.47,3.06,1377.943357,100121903806W500
648063.2117,5792467.074,-235.5371028,1247.385,1.119687298,91.48795927,1247.137103,100121903806W500
648060.36,5792467.335,-94.58329008,1106.4,1.362952603,146.259727,1106.18329,100121903806W500
648058.9946,5792472.36,40.43307309,971.28,1.92,188.59,971.1669269,100121903806W500
648061.0793,5792475.933,170.4857077,841.16,1.424910812,216.1148535,841.1142923,100121903806W500
648062.8053,5792475.644,286.0518222,725.57,1.088707655,315.1117364,725.5481778,100121903806W500
648063.8928,5792474.137,429.654279,581.955,0.544849392,326.4928151,581.945721,100121903806W500
648064.0719,5792473.133,574.2000468,437.405,0.418360035,25.775,437.3999532,100121903806W500
648063.7542,5792472.399,744.7828979,266.82,0.271305885,22.675,266.8171021,100121903806W500
648064.0521,5792471.946,887.715986,123.885,0.328639068,261.4380704,123.884014,100121903806W500
654526.2049,5796742.239,-2373.978687,5700,90.31,334.45,3371.018687,100122503806W500
654575.5646,5796644.517,-2374.475653,5590.503333,90.17667384,335.183336,3371.515653,100122503806W500
654619.5991,5796547.978,-2374.730204,5484.36,90.28,339.01,3371.770204,100122503806W500
654656.4904,5796453.967,-2375.065266,5383.295,90.20016834,345.6400201,3372.105266,100122503806W500
654672.3728,5796373.46,-2375.410884,5301.153333,90.05001225,354.2466651,3372.450884,100122503806W500
654684.738,5796309.088,-2375.615885,5235.426,90.1303499,342.7079783,3372.655885,100122503806W500
654716.3424,5796247.308,-2375.624517,5165.87,90.06,330.51,3372.664517,100122503806W500
654762.7793,5796163.943,-2375.757913,5070.396667,89.91998544,336.166668,3372.797913,100122503806W500
654798.826,5796072.79,-2375.534008,4972.295,89.62227835,344.6025152,3372.574008,100122503806W500
654819.876,5795993.787,-2375.795419,4890.51,90.36493333,350.0960478,3372.835419,100122503806W500
654830.5606,5795918.471,-2376.164117,4814.4025,90.35028343,350.4549266,3373.204117,100122503806W500
654848.8192,5795849.042,-2376.045487,4742.5825,90.02249695,343.9899999,3373.085487,100122503806W500
654884.1318,5795762.83,-2376.18794,4649.36,90.49,336.77,3373.22794,100122503806W500
654923.2572,5795678.269,-2376.814982,4556.155,90.20005427,338.5649856,3373.854982,100122503806W500
654960.7618,5795609.049,-2376.585919,4477.34,89.82,332.67,3373.625919,100122503806W500
654998.7666,5795531.808,-2375.624122,4391.22,89.54,334.77,3372.664122,100122503806W500
655034.6289,5795438.11,-2375.635236,4290.775,90.20000104,343.5350012,3372.675236,100122503806W500
655067.5607,5795353.552,-2375.792036,4199.936667,89.76665387,336.4833475,3372.832036,100122503806W500
655093.4805,5795285.183,-2375.717248,4126.66,90.53353456,347.539938,3372.757248,100122503806W500
655108.0889,5795214.129,-2376.302688,4054.0975,89.98002457,348.79749,3373.342688,100122503806W500
655125.58,5795112.879,-2376.172487,3951.29,89.96999834,353.8566667,3373.212487,100122503806W500
655140.7086,5795030.828,-2376.265216,3867.72,90.11265931,344.2475043,3373.305216,100122503806W500
655174.8811,5794959.884,-2376.425783,3788.77,89.88,332.63,3373.465783,100122503806W500
655197.9518,5794899.837,-2376.388727,3724.2725,90.06755777,344.8900007,3373.428727,100122503806W500
655218.5548,5794845.431,-2374.602456,3666,83.48,340.91,3371.642456,100122503806W500
655240.3569,5794788.883,-2366.917167,3604.88,78.75,340.43,3363.957167,100122503806W500
655256.5996,5794746.032,-2353.457894,3557.063333,69.88304624,340.4239509,3350.497894,100122503806W500
655276.5554,5794706.172,-2336.156879,3509.176667,67.86125848,329.8878096,3333.196879,100122503806W500
655303.2163,5794670.836,-2318.289787,3461.37,68.4,319.11,3315.329787,100122503806W500
655333.9733,5794640.792,-2297.589057,3413.586667,60.10691157,313.4594517,3294.629057,100122503806W500
655365.5003,5794616.292,-2271.490052,3365.836667,54.98546483,305.7265867,3268.530052,100122503806W500
655399.7948,5794597.34,-2244.152104,3318.01,55.96,294.95,3241.192104,100122503806W500
655436.1438,5794585.748,-2215.530751,3270.246667,50.43492498,284.0182602,3212.570751,100122503806W500
655471.0049,5794581.634,-2183.010524,3222.336667,44.22573937,274.5398512,3180.050524,100122503806W500
655503.0941,5794582.579,-2147.644909,3174.54,42.81,264.54,3144.684909,100122503806W500
655540.4975,5794590.604,-2104.872557,3117.12,37.57,258.59,3101.912557,100122503806W500
655567.0209,5794597.274,-2062.797943,3066.8875,28.85057232,255.1288848,3059.837943,100122503806W500
655587.7774,5794607.428,-2012.983941,3011.873333,20.0198953,235.3447347,3010.023941,100122503806W500
655594.2141,5794615.015,-1966.40928,2964.056667,5.13723793,199.1945595,2963.44928,100122503806W500
655594.727,5794616.406,-1911.663714,2909.265,0.304799861,335.9730244,2908.703714,100122503806W500
655595.6417,5794616.936,-1775.406171,2773,0.306019287,156.7478313,2772.446171,100122503806W500
655596.0528,5794618.256,-1631.828805,2629.415,0.496909627,194.1130253,2628.868805,100122503806W500
655593.9861,5794618.855,-1474.092578,2471.66,0.724240075,137.8036852,2471.132578,100122503806W500
655593.8879,5794620.982,-1292.346471,2289.9,0.424585947,173.2618681,2289.386471,100122503806W500
655591.1234,5794620.272,-1062.824442,2060.356667,0.830413595,65.42824004,2059.864442,100122503806W500
655589.1322,5794619.069,-823.5994217,1821.12,0.36,68.66,1820.639422,100122503806W500
655589.4444,5794617.63,-637.1827414,1634.695,1.139098484,347.5154628,1634.222741,100122503806W500
655591.6301,5794613.04,-493.9432655,1491.36,2.83121621,327.9751768,1490.983265,100122503806W500
655596.2621,5794605.66,-355.5448191,1352.683333,2.938600507,329.8399282,1352.584819,100122503806W500
655595.1656,5794602.835,-212.1148036,1209.206667,0.683556166,37.31145884,1209.154804,100122503806W500
655595.8763,5794602.507,65.43443725,931.655,0.174458806,255.7598509,931.6055628,100122503806W500
655597.4714,5794602.409,266.111733,730.97,1.01,280.75,730.928267,100122503806W500
655596.7038,5794602.39,384.0664237,613,1.094581852,87.07985434,612.9735763,100122503806W500
655593.9679,5794601.66,636.159269,360.89,0.467983918,87.54297809,360.880731,100122503806W500
655592.2673,5794602.741,898.9752358,98.065,0.219128011,151.5403701,98.06476418,100122503806W500
656133.4483,5792283.75,-2373.975834,5680,87.11,162.44,3371.015834,100130703805W503
656094.9257,5792397.873,-2371.493415,5559.48,90.09000299,163.9600005,3368.533415,100130703805W503
656062.0919,5792508.697,-2371.477419,5443.876667,90.08000382,165.8900011,3368.517419,100130703805W503
656027.6117,5792608.68,-2372.047924,5338.04,90.49,160.66,3369.087924,100130703805W503
655984.823,5792726.69,-2372.719554,5212.483333,89.71331096,162.5133526,3369.759554,100130703805W503
655953.3374,5792817.554,-2372.085741,5116.296667,89.82332503,161.5000018,3369.125741,100130703805W503
655914.2974,5792920.14,-2372.091379,5006.52,90,162.175,3369.131379,100130703805W503
655887.6414,5793001.883,-2371.693821,4920.515,89.43421949,160.3999922,3368.733821,100130703805W503
655849.5264,5793078.973,-2370.700389,4834.46,89.39999382,154.8199962,3367.740389,100130703805W503
655808.8141,5793162.771,-2370.778501,4741.265,89.90490115,158.8975446,3367.818501,100130703805W503
655784.4321,5793230.175,-2370.849898,4669.555,89.91493129,159.9900113,3367.889898,100130703805W503
655744.5007,5793319.574,-2370.940122,4571.62,90.00333479,158.2366652,3367.980122,100130703805W503
655700.3277,5793425.389,-2370.744927,4456.926667,89.80332806,161.0899964,3367.784927,100130703805W503
655671.3694,5793501.341,-2370.788936,4375.61,90.1100531,157.5899827,3367.828936,100130703805W503
655634.4998,5793584.232,-2370.790249,4284.863333,90.06000903,157.9100007,3367.830249,100130703805W503
655594.8085,5793671.093,-2371.333093,4189.32,90.31,160.39,3368.373093,100130703805W503
655575.3871,5793737.136,-2371.826128,4120.396,90.54735587,166.1578222,3368.866128,100130703805W503
655557.4173,5793797.559,-2371.968009,4057.27,89.67524128,171.7978869,3369.008009,100130703805W503
655555.0056,5793851.92,-2371.634866,4002.72,89.79998693,183.6050032,3368.674866,100130703805W503
655553.7693,5793901.051,-2371.559378,3953.55,90.29001288,177.8600052,3368.599378,100130703805W503
655547.6501,5793941.687,-2371.705024,3912.393333,90.24012188,168.3066705,3368.745024,100130703805W503
655528.4938,5794002.526,-2371.97583,3848.573333,90.13671369,161.3133044,3369.01583,100130703805W503
655501.0718,5794067.084,-2372.010689,3778.4,90.57333922,157.6632909,3369.050689,100130703805W503
655475.7919,5794125.731,-2373.090041,3714.48,92.95704737,161.7857362,3370.130041,100130703805W503
655457.8167,5794176.725,-2374.410651,3660.343333,87.14990298,161.9229661,3371.450651,100130703805W503
655444.9018,5794218.154,-2370.954952,3616.77,83.23,168.84,3367.994952,100130703805W503
655439.0579,5794252.328,-2366.390422,3581.763333,83.05505349,176.7234962,3363.430422,100130703805W503
655438.8191,5794287.088,-2362.165194,3546.703333,81.82550733,185.9638152,3359.205194,100130703805W503
655444.5992,5794330.268,-2352.864955,3502.11,74.91,191.01,3349.904955,100130703805W503
655454.2886,5794374.47,-2337.690646,3454.33,69.89,197.87,3334.730646,100130703805W503
655466.2927,5794412.019,-2320.562501,3411.305,62.6674284,202.4628686,3317.602501,100130703805W503
655483.9994,5794449.938,-2297.494454,3363.48,61.14748961,211.2172212,3294.534454,100130703805W503
655507.4636,5794484.483,-2274.20613,3315.62,58.40396719,219.3306043,3271.24613,100130703805W503
655525.9376,5794507.985,-2253.141157,3279.013333,50.01663929,219.3549087,3250.181157,100130703805W503
655541.2147,5794527.454,-2228.325955,3243.92,40.17,220.95,3225.365955,100130703805W503
655557.6488,5794546.215,-2193.270368,3200.85,30.81822641,223.8120854,3190.310368,100130703805W503
655571.1473,5794563.225,-2150.697479,3153.025,24.48964152,217.7372183,3147.737479,100130703805W503
655581.8287,5794576.899,-2106.295362,3105.32,17.78474857,219.7477694,3103.335362,100130703805W503
655588.8702,5794586.578,-2061.677034,3059.11,11.91826776,217.1884194,3058.717034,100130703805W503
655591.3729,5794589.963,-2023.140079,3020.24,1.228872987,30.89690581,3020.180079,100130703805W503
655590.843,5794589.113,-1888.425456,2885.52,0.193868376,53.65092668,2885.465456,100130703805W503
655591.3074,5794590.588,-1644.683348,2641.77,0.56,222.13,2641.723348,100130703805W503
655590.1977,5794590.683,-1440.318462,2437.4,0.340803572,125.9953625,2437.358462,100130703805W503
655588.8133,5794591.457,-1225.060408,2222.135,0.591917476,109.7934223,2222.100408,100130703805W503
655586.8369,5794592.032,-1010.072046,2007.135,0.541113796,90.85579126,2007.112046,100130703805W503
655585.0477,5794591.078,-723.2297175,1720.285,0.35774345,68.51645104,1720.269718,100130703805W503
655584.5546,5794590.687,-565.4865694,1562.54,0.205224234,343.0229688,1562.526569,100130703805W503
655585.0018,5794590.139,-407.6685642,1404.72,0.41,346.65,1404.708564,100130703805W503
655584.9325,5794589.531,-120.7003017,1117.75,0.13,70.71,1117.740302,100130703805W503
655584.4898,5794588.984,51.38792748,945.66,0.34,26.01,945.6520725,100130703805W503
655584.3103,5794589.028,194.8471745,802.2,0.22,16.9,802.1928255,100130703805W503
655584.6564,5794588.663,370.0459854,627,0.09,66.27,626.9940146,100130703805W503
655585.0362,5794589.027,565.4445431,431.6,0.35,209.7,431.5954569,100130703805W503
655586.0336,5794588.975,743.6742071,253.3666667,0.167195744,329.8928781,253.3657929,100130703805W503
655586.1639,5794589.156,931.1900383,65.85,0.11296361,103.5519143,65.8499617,100130703805W503
649027.84,5801877.804,-2398.30471,5564,88.4,327.49,3412.60471,100130903906W500
649075.7669,5801801.669,-2397.233976,5473.95,90.6304689,334.1198897,3411.533976,100130903906W500
649099.0988,5801740.51,-2397.401295,5408.3,90.26505373,347.9874769,3411.701295,100130903906W500
649116.3367,5801662.409,-2397.552427,5328.25,90,344.505,3411.852427,100130903906W500
649141.1791,5801583.824,-2398.353902,5245.8,91.24333336,343.7300041,3412.653902,100130903906W500
649177.2962,5801472.978,-2398.605943,5129.2,89.97999193,343.8733316,3412.905943,100130903906W500
649204.9646,5801389.997,-2398.602238,5041.7,90.19667587,343.3800011,3412.902238,100130903906W500
649240.203,5801278.938,-2398.757069,4925.166667,89.95999505,343.2833347,3413.057069,100130903906W500
649274.4451,5801187.972,-2398.358544,4827.9,89.69657912,336.9333097,3412.658544,100130903906W500
649317.1151,5801100.667,-2398.90288,4730.7,90.46,335.7,3413.20288,100130903906W500
649349.4917,5801027.72,-2399.493168,4650.775,90.45527322,343.5475273,3413.793168,100130903906W500
649384.2373,5800908.846,-2400.898375,4526.9,90.77,345.38,3415.198375,100130903906W500
649413.3959,5800826.763,-2402.024846,4439.7,90.71,338.56,3416.324846,100130903906W500
649450.9282,5800747.645,-2402.404557,4352.1,90.18,337.69,3416.704557,100130903906W500
649480.3757,5800667.386,-2403.093871,4266.5,90.52808899,347.7850058,3417.393871,100130903906W500
649496.8561,5800591.954,-2404.033089,4189.26,90.51908254,348.810064,3418.333089,100130903906W500
649527.184,5800507.02,-2404.944379,4098.95,90.5850097,338.9900056,3419.244379,100130903906W500
649561.4157,5800426.587,-2405.847051,4011.5,90.5502581,339.195,3420.147051,100130903906W500
649606.2087,5800334.886,-2406.763605,3909.4,90.46,335.8,3421.063605,100130903906W500
649643.1985,5800255.67,-2407.804996,3821.9,90.43,342.76,3422.104996,100130903906W500
